"presence","x","y","cells","BO2_salinitymean_bdmax","BO2_tempmin_bdmax","BO2_tempmax_bdmax","BO2_temprange_bdmax","BO21_curvelmax_bdmax","MS_biogeo06_bathy_slope_5m","MS_biogeo01_aspect_EW_5m","MS_biogeo05_dist_shore_5m","MS_biogeo02_aspect_NS_5m","BO_bathymax","MS_bathy_5m","Protected_Areas"
0,148.791666666667,-13.4583333333333,418,34.7186279296875,1.90683996677399,1.92923986911774,0.0223998539149761,0.106807298958302,0.0599999986588955,-0.46000000834465,343,0.28999999165535,-4283,-4335,2.68206596923928
0,148.875,-13.4583333333333,419,34.7186279296875,1.90617334842682,1.92856705188751,0.022393774241209,0.128966823220253,0.100000001490116,0.589999973773956,340,0.349999994039536,-4272,-4324,1.99835900760315
0,148.958333333333,-13.4583333333333,420,34.7186279296875,1.85771667957306,1.87966907024384,0.0219523049890995,0.128207236528397,0.0399999991059303,0.649999976158142,336,0.159999996423721,-4397,-4452,0.680986596581022
0,149.041666666667,-13.4583333333333,421,34.7186279296875,1.85235011577606,1.87425351142883,0.0219033416360617,0.138800799846649,0.0399999991059303,-0.0399999991059303,332,0.170000001788139,-4434,-4453,0
0,149.125,-13.4583333333333,422,34.7185935974121,1.53613698482513,1.55627131462097,0.0201343670487404,0.13920570909977,0.0900000035762787,0.680000007152557,329,-0.0799999982118607,-4431,-4512,0
0,149.208333333333,-13.4583333333333,423,34.7185935974121,1.5360985994339,1.55611646175385,0.0200178846716881,0.138537645339966,0.150000005960464,-0.550000011920929,326,-0.379999995231628,-4434,-4503,0
0,149.291666666667,-13.4583333333333,424,34.7185935974121,1.53608095645905,1.55603992938995,0.019959008321166,0.136325567960739,0.0599999986588955,-0.479999989271164,322,-0.419999986886978,-4402,-4392,0
0,149.375,-13.4583333333333,425,34.7186050415039,1.53608119487762,1.55604124069214,0.0199600011110306,0.138434842228889,0.0799999982118607,0.319999992847443,320,-0.850000023841858,-4380,-4383,0
0,149.458333333333,-13.4583333333333,426,34.7185935974121,1.53608083724976,1.55603969097137,0.0199588015675545,0.144886657595634,0.0799999982118607,0.660000026226044,317,-0.379999995231628,-4405,-4485,0
0,149.541666666667,-13.4583333333333,427,34.7185935974121,1.53608083724976,1.55603969097137,0.019958795979619,0.151896834373474,0.0299999993294477,0.689999997615814,314,0.300000011920929,-4489,-4534,0
0,149.625,-13.4583333333333,428,34.7185935974121,1.53258907794952,1.55266213417053,0.020073102787137,0.145909056067467,0.0199999995529652,0.150000005960464,312,0.180000007152557,-4523,-4551,0
0,149.708333333333,-13.4583333333333,429,34.7185935974121,1.5325893163681,1.55266237258911,0.0200731065124273,0.148246020078659,0.0399999991059303,0.200000002980232,309,-0.28999999165535,-4554,-4575,0
0,149.791666666667,-13.4583333333333,430,34.7185554504395,1.53258955478668,1.55266273021698,0.0200731083750725,0.146582305431366,0.0299999993294477,0.200000002980232,307,0.259999990463257,-4603,-4585,0
0,149.875,-13.4583333333333,431,34.7185554504395,1.5325893163681,1.55266237258911,0.0200730971992016,0.149572432041168,0.0500000007450581,0.389999985694885,305,-0.519999980926514,-4604,-4630,0
0,149.958333333333,-13.4583333333333,432,34.7185173034668,1.53258907794952,1.55266213417053,0.0200730934739113,0.154647290706635,0.0700000002980232,-0.610000014305115,303,0.25,-4611,-4589,0
0,144.041666666667,-13.5416666666667,433,35.0364875793457,23.7970657348633,28.7319889068604,4.93492269515991,0.256242841482162,0.0399999991059303,-0.46000000834465,42,-0.360000014305115,-1,-25,4.45341545488716
0,144.125,-13.5416666666667,434,34.6238899230957,2.51844668388367,2.65458250045776,0.136135771870613,0.134935215115547,0.930000007152557,0.629999995231628,51,0.439999997615814,-1,-463,5
0,144.208333333333,-13.5416666666667,435,34.6465148925781,2.11445760726929,2.24128365516663,0.126826152205467,0.134372964501381,0.829999983310699,0.230000004172325,59,0.829999983310699,-102,-1309,5
0,144.291666666667,-13.5416666666667,436,34.6923980712891,1.71232748031616,1.73580706119537,0.0234796497970819,0.111591950058937,0.850000023841858,0.699999988079071,61,0.699999988079071,-327,-1982,5
0,144.375,-13.5416666666667,437,34.7135772705078,1.71285808086395,1.73579204082489,0.0229339879006147,0.110949799418449,0.319999992847443,0.639999985694885,61,0.689999997615814,-1843,-2659,5
0,144.458333333333,-13.5416666666667,438,34.7135772705078,1.71307909488678,1.73558235168457,0.0225032046437263,0.127228111028671,0.0500000007450581,-0.189999997615814,62,0.200000002980232,-2597,-2799,5
0,144.541666666667,-13.5416666666667,439,34.7135772705078,1.71307921409607,1.73558235168457,0.0225032046437263,0.107383295893669,0.0399999991059303,-0.00999999977648258,64,0.879999995231628,-2741,-2777,5
0,144.625,-13.5416666666667,440,34.7135772705078,1.71328985691071,1.73564779758453,0.0223579164594412,0.092042937874794,0.0399999991059303,0.150000005960464,65,0.660000026226044,-2743,-2784,5
0,144.708333333333,-13.5416666666667,441,34.7135772705078,1.71328997612,1.73564779758453,0.0223579201847315,0.0911696627736092,0.0399999991059303,0.140000000596046,68,0.529999971389771,-2777,-2793,5
0,144.791666666667,-13.5416666666667,442,34.7135772705078,1.71316373348236,1.73580539226532,0.0226416531950235,0.0802324339747429,0.0700000002980232,0.699999988079071,71,-0.0799999982118607,-2793,-2836,5
0,144.875,-13.5416666666667,443,34.7135772705078,1.7132214307785,1.7360132932663,0.0227918606251478,0.070902481675148,0.150000005960464,-0.769999980926514,75,-0.0700000002980232,-2655,-2811,5
0,144.958333333333,-13.5416666666667,444,34.6912956237793,1.71362221240997,1.73609781265259,0.0224756058305502,0.0794201493263245,0.200000002980232,-0.430000007152557,80,-0.0500000007450581,-2359,-2519,5
0,145.041666666667,-13.5416666666667,445,34.6912956237793,1.7138580083847,1.73615825176239,0.0223002396523952,0.0706085562705994,0.150000005960464,0.709999978542328,86,0.180000007152557,-2401,-2614,5
0,145.125,-13.5416666666667,446,34.691032409668,1.71390640735626,1.73652970790863,0.0226233080029488,0.0627922117710114,0.0399999991059303,0.0299999993294477,93,0.5,-2640,-2692,5
0,145.208333333333,-13.5416666666667,447,34.6906585693359,1.71405076980591,1.7366908788681,0.0226400829851627,0.0668544918298721,0.0599999986588955,-0.28999999165535,99,-0.230000004172325,-2629,-2671,5
0,145.291666666667,-13.5416666666667,448,34.7134628295898,1.71396124362946,1.7368471622467,0.0228859018534422,0.0834093391895294,0.0799999982118607,0.680000007152557,107,-0.430000007152557,-2645,-2702,4.35837994397781
0,145.375,-13.5416666666667,449,34.7134628295898,1.71458637714386,1.73815190792084,0.0235654916614294,0.0808388367295265,0.109999999403954,0.180000007152557,114,-0.360000014305115,-2737,-2743,4
0,145.458333333333,-13.5416666666667,450,34.7132797241211,1.69667065143585,1.71613943576813,0.0194687210023403,0.118214897811413,0.119999997317791,0.46000000834465,120,-0.769999980926514,-2789,-2858,4
0,145.541666666667,-13.5416666666667,451,34.7132797241211,1.69644546508789,1.71586358547211,0.0194182302802801,0.066858284175396,0.109999999403954,0.430000007152557,124,-0.680000007152557,-2809,-2907,4
0,145.625,-13.5416666666667,452,34.7132797241211,1.6962993144989,1.71583008766174,0.0195307433605194,0.0552463009953499,0.0500000007450581,0.769999980926514,125,0.46000000834465,-2922,-2992,4
0,145.708333333333,-13.5416666666667,453,34.7132797241211,1.66498076915741,1.69216823577881,0.0271875541657209,0.0420568808913231,0.0399999991059303,0.219999998807907,127,0.219999998807907,-2991,-3039,4
0,145.791666666667,-13.5416666666667,454,34.7132797241211,1.66498064994812,1.69216823577881,0.0271875541657209,0.0580641143023968,0.0500000007450581,-0.330000013113022,129,0.759999990463257,-2992,-3010,4
0,145.875,-13.5416666666667,455,34.7132797241211,1.69602024555206,1.71573030948639,0.0197100788354874,0.0577073059976101,0.0500000007450581,-0.109999999403954,132,0.75,-2961,-2982,4
0,145.958333333333,-13.5416666666667,456,34.7130317687988,1.69588565826416,1.71577119827271,0.0198855195194483,0.0541826002299786,0.0599999986588955,-0.0799999982118607,136,0.00999999977648258,-2918,-2999,4
0,146.041666666667,-13.5416666666667,457,34.7130165100098,1.69588649272919,1.71577167510986,0.0198851227760315,0.047651331871748,0.0700000002980232,0.140000000596046,140,0.00999999977648258,-2856,-2974,4
0,146.125,-13.5416666666667,458,34.7127952575684,1.69579517841339,1.71577179431915,0.0199766233563423,0.0514036156237125,0.129999995231628,0.109999999403954,144,-0.889999985694885,-2881,-3047,4
0,146.208333333333,-13.5416666666667,459,34.7121963500977,1.69546973705292,1.71558737754822,0.0201177056878805,0.0732778981328011,0.140000000596046,-0.790000021457672,149,-0.46000000834465,-2810,-2962,4
0,146.291666666667,-13.5416666666667,460,34.7119750976562,1.71289122104645,1.73822855949402,0.0253373868763447,0.141053766012192,0.230000004172325,-0.949999988079071,154,0.25,-2571,-2702,4
0,146.375,-13.5416666666667,461,34.6875877380371,1.75295472145081,1.78894567489624,0.0359909422695637,0.112094923853874,0.360000014305115,-0.579999983310699,160,0.579999983310699,-2187,-2311,4
0,146.458333333333,-13.5416666666667,462,34.6873664855957,1.7520672082901,1.7894731760025,0.0374059155583382,0.0705061331391335,0.490000009536743,-0.0700000002980232,166,0.970000028610229,-1949,-2182,4
0,146.541666666667,-13.5416666666667,463,34.687255859375,1.79349386692047,1.8492476940155,0.0557538233697414,0.103121995925903,0.360000014305115,0.360000014305115,173,0.819999992847443,-1948,-2249,4
0,146.625,-13.5416666666667,464,34.6869239807129,1.79251420497894,1.84993505477905,0.0574208907783031,0.0842152312397957,0.109999999403954,-0.300000011920929,179,0.579999983310699,-2239,-2353,4
0,146.708333333333,-13.5416666666667,465,34.6867027282715,1.79236936569214,1.85054922103882,0.0581798553466797,0.0817319601774216,0.109999999403954,0.140000000596046,186,0.209999993443489,-2235,-2309,4
0,146.791666666667,-13.5416666666667,466,34.6863670349121,1.79263746738434,1.85069513320923,0.0580575913190842,0.0880706906318665,0.219999998807907,-0.610000014305115,193,0.699999988079071,-2170,-2213,4
0,146.875,-13.5416666666667,467,34.6861038208008,1.87369334697723,1.95957398414612,0.0858806297183037,0.0846301391720772,0.170000001788139,0.159999996423721,200,0.850000023841858,-2136,-2133,4
0,146.958333333333,-13.5416666666667,468,34.6856575012207,1.87390732765198,1.96082746982574,0.0869202092289925,0.0896690338850021,0.0900000035762787,0.129999995231628,208,0.629999995231628,-2132,-2184,4
0,147.041666666667,-13.5416666666667,469,34.6850662231445,1.79152345657349,1.85136365890503,0.0598402693867683,0.119851909577847,0.150000005960464,0.550000011920929,215,0.709999978542328,-2168,-2225,4
0,147.125,-13.5416666666667,470,34.6846923828125,1.79207038879395,1.85239434242249,0.0603239797055721,0.132204681634903,0.140000000596046,0.349999994039536,223,0.639999985694885,-2243,-2358,4
0,147.208333333333,-13.5416666666667,471,34.6842498779297,1.74708890914917,1.79114437103271,0.044055350124836,0.140442878007889,0.140000000596046,0.200000002980232,230,0.899999976158142,-2267,-2398,4
0,147.291666666667,-13.5416666666667,472,34.6840667724609,1.74714255332947,1.79140448570251,0.0442618913948536,0.10466168820858,0.180000007152557,0.569999992847443,238,0.800000011920929,-2364,-2495,4
0,147.375,-13.5416666666667,473,34.707160949707,1.71129715442657,1.74430346488953,0.0330062843859196,0.0898939967155457,0.170000001788139,0.680000007152557,246,0.509999990463257,-2437,-2709,4
0,147.458333333333,-13.5416666666667,474,34.707160949707,1.68965601921082,1.71773886680603,0.0280828773975372,0.0709773004055023,0.170000001788139,0.170000001788139,254,0.889999985694885,-2538,-2783,4
0,147.541666666667,-13.5416666666667,475,34.7068977355957,1.66028082370758,1.6910160779953,0.0307352710515261,0.116909027099609,0.25,0.300000011920929,263,0.939999997615814,-2653,-2850,4
0,147.625,-13.5416666666667,476,34.7198677062988,1.59748196601868,1.64057040214539,0.043088473379612,0.133978605270386,0.379999995231628,0.620000004768372,271,0.769999980926514,-2822,-3089,4
0,147.708333333333,-13.5416666666667,477,34.7169647216797,1.56351470947266,1.60545325279236,0.0419385209679604,0.111494459211826,0.310000002384186,0.720000028610229,279,0.649999976158142,-3111,-3504,4
0,147.791666666667,-13.5416666666667,478,34.7169609069824,1.54798054695129,1.57835614681244,0.0303756073117256,0.113282918930054,0.209999993443489,0.670000016689301,287,0.699999988079071,-3540,-3821,4
0,147.875,-13.5416666666667,479,34.7169647216797,1.54261755943298,1.56507563591003,0.0224580597132444,0.106801442801952,0.109999999403954,0.46000000834465,296,0.870000004768372,-3794,-3959,4
0,147.958333333333,-13.5416666666667,480,34.717113494873,1.54244780540466,1.56493723392487,0.0224894601851702,0.107191503047943,0.0799999982118607,0.509999990463257,304,0.850000023841858,-3902,-4029,4
0,148.041666666667,-13.5416666666667,481,34.717113494873,1.53956174850464,1.56055200099945,0.0209902469068766,0.10672515630722,0.119999997317791,0.569999992847443,313,0.779999971389771,-4078,-4103,4
0,148.125,-13.5416666666667,482,34.7186279296875,1.53980588912964,1.56081771850586,0.0210118051618338,0.109570674598217,0.100000001490116,0.660000026226044,321,0.569999992847443,-4126,-4241,4
0,148.208333333333,-13.5416666666667,483,34.7186279296875,1.53956174850464,1.56055200099945,0.0209902618080378,0.106811821460724,0.0299999993294477,0.469999998807907,330,-0.0500000007450581,-4143,-4318,4
0,148.291666666667,-13.5416666666667,484,34.7186279296875,1.53956162929535,1.56055188179016,0.0209902506321669,0.143078967928886,0.0299999993294477,-0.230000004172325,338,0.620000004768372,-4304,-4320,4
0,148.375,-13.5416666666667,485,34.7186279296875,1.53956151008606,1.56055176258087,0.0209902487695217,0.12121943384409,0.0500000007450581,0.680000007152557,347,0.400000005960464,-4339,-4348,4
0,148.458333333333,-13.5416666666667,486,34.7186279296875,1.53956151008606,1.56055176258087,0.0209902487695217,0.123439617455006,0.0599999986588955,-0.0700000002980232,356,0.5,-4338,-4361,4
0,148.541666666667,-13.5416666666667,487,34.7186279296875,1.90608584880829,1.92860817909241,0.0225223358720541,0.14777073264122,0.0399999991059303,0.560000002384186,361,-0.00999999977648258,-4353,-4391,4
0,148.625,-13.5416666666667,488,34.7186279296875,1.89495849609375,1.91737949848175,0.022420946508646,0.143693119287491,0.0500000007450581,0.419999986886978,360,-0.0399999991059303,-4408,-4426,4
0,148.708333333333,-13.5416666666667,489,34.7186317443848,1.69672572612762,1.7173707485199,0.0206450745463371,0.1453787535429,0.0799999982118607,0.0599999986588955,356,-0.46000000834465,-4424,-4448,4
0,148.791666666667,-13.5416666666667,490,34.7186279296875,1.89548456668854,1.91791033744812,0.0224257055670023,0.138742029666901,0.100000001490116,-0.790000021457672,352,-0.479999989271164,-4292,-4380,4
0,148.875,-13.5416666666667,491,34.7186279296875,1.84722912311554,1.86921525001526,0.0219861958175898,0.133552893996239,0.100000001490116,0.509999990463257,348,-0.730000019073486,-4288,-4358,4
0,148.958333333333,-13.5416666666667,492,34.7186279296875,1.87778413295746,1.90004849433899,0.0222643427550793,0.129298120737076,0.0500000007450581,0.469999998807907,344,0.370000004768372,-4420,-4432,2.68151920109618
0,149.041666666667,-13.5416666666667,493,34.7186317443848,1.5360494852066,1.55629861354828,0.0202490985393524,0.150982037186623,0.0500000007450581,0.180000007152557,341,-0.670000016689301,-4441,-4472,1.99995964785922
0,149.125,-13.5416666666667,494,34.7186317443848,1.5360369682312,1.55625462532043,0.0202176701277494,0.144414186477661,0.0399999991059303,0.439999997615814,338,-0.319999992847443,-4457,-4487,1.99995964785922
0,149.208333333333,-13.5416666666667,495,34.7186317443848,1.5360369682312,1.55625462532043,0.0202176682651043,0.142961978912354,0.0700000002980232,-0.379999995231628,334,-0.00999999977648258,-4461,-4496,0.67913113946251
0,149.291666666667,-13.5416666666667,496,34.7186279296875,1.53603684902191,1.55625402927399,0.0202172603458166,0.134716883301735,0.0900000035762787,0.170000001788139,331,-0.660000026226044,-4443,-4439,0
0,149.375,-13.5416666666667,497,34.7186279296875,1.53603398799896,1.55622065067291,0.0201866719871759,0.136891961097717,0.0500000007450581,0.589999973773956,328,-0.639999985694885,-4449,-4491,0
0,149.458333333333,-13.5416666666667,498,34.7185935974121,1.53603398799896,1.55622053146362,0.0201866086572409,0.149576812982559,0.0199999995529652,-0.200000002980232,326,-0.259999990463257,-4480,-4514,0
0,149.541666666667,-13.5416666666667,499,34.7185935974121,1.53599655628204,1.55635142326355,0.0203548930585384,0.142279610037804,0.0299999993294477,0.819999992847443,323,-0.259999990463257,-4491,-4530,0
0,149.625,-13.5416666666667,500,34.7185935974121,1.5325893163681,1.5526624917984,0.0200731325894594,0.144071564078331,0.0299999993294477,0.469999998807907,321,-0.25,-4555,-4568,0
0,149.708333333333,-13.5416666666667,501,34.7185935974121,1.53258919715881,1.55266225337982,0.0200731139630079,0.148701757192612,0.0199999995529652,-0.349999994039536,318,0.239999994635582,-4571,-4578,0
0,149.791666666667,-13.5416666666667,502,34.7185935974121,1.53258895874023,1.55266213417053,0.020073102787137,0.155310481786728,0.0299999993294477,0.540000021457672,316,-0.219999998807907,-4567,-4577,0
0,149.875,-13.5416666666667,503,34.7186279296875,1.53258895874023,1.55266213417053,0.0200731009244919,0.153214007616043,0.0700000002980232,0.330000013113022,314,0.569999992847443,-4573,-4641,0
0,149.958333333333,-13.5416666666667,504,34.7185935974121,1.53258907794952,1.55266213417053,0.0200731009244919,0.166589677333832,0.0599999986588955,-0.639999985694885,312,0.0700000002980232,-4597,-4611,0
0,144.041666666667,-13.625,505,35.0365562438965,23.8184204101562,28.4541969299316,4.63577651977539,0.285725593566895,0.0299999993294477,-0.360000014305115,40,0.100000001490116,-37,-33,5
0,144.125,-13.625,506,35.2478675842285,23.7248020172119,27.4422855377197,3.71748423576355,0.31510716676712,0.170000001788139,0.46000000834465,49,0.310000002384186,-1,-68,5
0,144.208333333333,-13.625,507,34.6290054321289,8.28040981292725,9.40630626678467,1.12589645385742,0.529839754104614,0.509999990463257,0.519999980926514,53,0.709999978542328,-49,-408,5
0,144.291666666667,-13.625,508,34.6238708496094,2.30732822418213,2.44589567184448,0.138567298650742,0.149733051657677,0.75,0.790000021457672,52,0.610000014305115,-363,-1132,5
0,144.375,-13.625,509,34.692325592041,1.75576567649841,1.78675663471222,0.030990969389677,0.107882089912891,0.649999976158142,0.810000002384186,52,0.579999983310699,-1675,-2160,5
0,144.458333333333,-13.625,510,34.6921768188477,1.71307933330536,1.73558259010315,0.0225032605230808,0.108233362436295,0.230000004172325,0.340000003576279,54,0.879999995231628,-2537,-2645,5
0,144.541666666667,-13.625,511,34.6920700073242,1.71329033374786,1.73564839363098,0.0223580785095692,0.102779984474182,0.0700000002980232,0.159999996423721,55,0.899999976158142,-2629,-2705,5
0,144.625,-13.625,512,34.7134628295898,1.71329629421234,1.73565578460693,0.0223595555871725,0.0927451774477959,0.0399999991059303,0.419999986886978,56,0.889999985694885,-2700,-2728,5
0,144.708333333333,-13.625,513,34.7134628295898,1.71329033374786,1.73564827442169,0.0223580095916986,0.0820896774530411,0.0399999991059303,0.509999990463257,59,0.310000002384186,-2714,-2759,5
0,144.791666666667,-13.625,514,34.7134628295898,1.71362245082855,1.73609817028046,0.0224756598472595,0.0783220902085304,0.0500000007450581,0.610000014305115,63,0.579999983310699,-2782,-2810,5
0,144.875,-13.625,515,34.7134628295898,1.71362268924713,1.73609828948975,0.0224756617099047,0.0754351541399956,0.0900000035762787,-0.25,67,0.100000001490116,-2716,-2808,5
0,144.958333333333,-13.625,516,34.7134628295898,1.71401143074036,1.73638832569122,0.0223769247531891,0.0723518058657646,0.209999993443489,-0.0199999995529652,73,-0.959999978542328,-2661,-2747,5
0,145.041666666667,-13.625,517,34.6910705566406,1.71390652656555,1.73652982711792,0.0226233210414648,0.072720505297184,0.180000007152557,0.270000010728836,79,-0.920000016689301,-2686,-2805,5
0,145.125,-13.625,518,34.6907005310059,1.71390640735626,1.73652970790863,0.0226233191788197,0.0754776298999786,0.129999995231628,-0.519999980926514,86,-0.649999976158142,-2680,-2780,5
0,145.208333333333,-13.625,519,34.7134628295898,1.71405243873596,1.73669242858887,0.0226399954408407,0.0759673491120338,0.0399999991059303,0.25,94,-0.660000026226044,-2689,-2721,5
0,145.291666666667,-13.625,520,34.7132797241211,1.71446216106415,1.73820900917053,0.0237468034029007,0.0785345882177353,0.0500000007450581,0.689999997615814,101,-0.5,-2733,-2768,4.6794402500259
0,145.375,-13.625,521,34.7132797241211,1.69667041301727,1.71613931655884,0.0194689091295004,0.0639695078134537,0.0599999986588955,0.850000023841858,107,-0.310000002384186,-2784,-2832,4.17912952985737
0,145.458333333333,-13.625,522,34.7132797241211,1.69667160511017,1.71613967418671,0.0194680374115705,0.0651614293456078,0.0900000035762787,0.860000014305115,112,0.109999999403954,-2875,-2940,4
0,145.541666666667,-13.625,523,34.7132797241211,1.69630229473114,1.71583127975464,0.0195289123803377,0.0585086271166801,0.0299999993294477,-0.449999988079071,115,-0.0599999986588955,-2923,-2979,4
0,145.625,-13.625,524,34.7132835388184,1.69630014896393,1.71583044528961,0.019530238583684,0.0442157052457333,0.0199999995529652,0.479999989271164,116,0.629999995231628,-2957,-2972,4
0,145.708333333333,-13.625,525,34.713493347168,1.696413397789,1.71581792831421,0.0194045789539814,0.0384031869471073,0.0599999986588955,0.0299999993294477,118,0.689999997615814,-2961,-3006,4
0,145.791666666667,-13.625,526,34.7132873535156,1.69602048397064,1.71573042869568,0.0197099540382624,0.0457806885242462,0.0500000007450581,-0.779999971389771,120,0.5,-2950,-2959,4
0,145.875,-13.625,527,34.7130279541016,1.69602072238922,1.71573054790497,0.0197098553180695,0.0413121283054352,0.0599999986588955,0.200000002980232,123,-0.0299999993294477,-2958,-2926,4
0,145.958333333333,-13.625,528,34.7130165100098,1.69601917266846,1.71583700180054,0.0198178179562092,0.0412707813084126,0.0700000002980232,0.519999980926514,127,-0.490000009536743,-2915,-3012,4
0,146.041666666667,-13.625,529,34.7126808166504,1.69588756561279,1.71577227115631,0.0198846459388733,0.0455134361982346,0.140000000596046,0.579999983310699,131,-0.709999978542328,-2844,-3077,4
0,146.125,-13.625,530,34.7123107910156,1.6957985162735,1.71577370166779,0.0199751872569323,0.0466536171734333,0.129999995231628,-0.259999990463257,136,-0.0500000007450581,-2861,-3169,4
